[meta] uuid,White (Caucasian),North African / Middle Eastern,Asian (includes Indian),Hispanic or Latino,Black,Other
90a17a20-a215-0134-cfaf-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
df81baf0-a151-0134-fd1f-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fc33b150-9f4d-0134-65ec-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
241c2ca0-9f72-0134-0208-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1833a4f0-a097-0134-39f3-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6c385ad0-a218-0134-fd95-0a62e1402143,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
f2168290-a047-0134-af43-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d0ef7720-9e9b-0134-f3b7-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0d0297b0-a06b-0134-006c-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b28a6e70-9d56-0134-47af-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0a3038e0-9edb-0134-b1cd-0a62e1402143,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5e427fa0-a158-0134-5457-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6422ad00-9e1f-0134-a220-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2d0df1c0-a12c-0134-f7fe-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
32a99c80-a22c-0134-303d-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
299fe3a0-9e12-0134-13fa-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eeaacdd0-9e16-0134-d04e-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
858e0d60-9d47-0134-80ad-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5f50e270-9f72-0134-7b75-0a62e1402143,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
065ef940-9f91-0134-9877-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
67363e50-9f90-0134-fdd0-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3aebd670-9e10-0134-cc9d-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6167d9e0-a01a-0134-71fd-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
91424560-9e9b-0134-915e-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27668dc0-9e9c-0134-642c-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5d8d6670-a140-0134-1c2a-0a62e1402143,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
cb82cfe0-9e29-0134-2f98-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e85ef710-a1fd-0134-785f-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
116f6ce0-a1ef-0134-6111-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a0130420-9f4e-0134-dc70-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b0935e00-9eed-0134-1531-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5c187620-a47c-0134-443e-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9af63fd0-9e98-0134-9442-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2cdbda70-9eda-0134-7b33-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7f25e420-9ed0-0134-63c2-0aaafcbd6b1f,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
831c2980-9eeb-0134-0a04-0aaafcbd6b1f,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5492f730-9e18-0134-57c0-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6af27970-a0fc-0134-eee5-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
449c4b80-9ee2-0134-14c1-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6d11c460-9f42-0134-24df-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76b49870-a1ed-0134-e631-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
f6cc9ab0-a06f-0134-c02b-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16886620-a081-0134-f5be-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ed778d50-a10c-0134-8376-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
df986ef0-9dc4-0134-e6f4-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
df93f280-a045-0134-413a-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fd8cfda0-9e00-0134-8600-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
75203540-a02c-0134-b732-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
61ff22b0-9f61-0134-a04a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a9d39aa0-a1ba-0134-8f9d-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f091d6e0-a1e8-0134-a249-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f8549210-9fcb-0134-2ae0-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
620f3a80-9f1e-0134-3e52-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
69823ed0-9ecf-0134-6111-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88807d00-a153-0134-a3ee-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d3c19ad0-a030-0134-cec9-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
914de1f0-9e08-0134-77e1-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
63508f00-a12b-0134-c586-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eea63c20-9d37-0134-1981-0aaafcbd6b1f,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3b401cd0-9efe-0134-2954-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
563f1500-9e23-0134-3058-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a3efaef0-a12a-0134-eda6-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5f535070-9e0d-0134-e0d4-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
29fa36a0-a1c5-0134-900a-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b9c07d80-9e13-0134-4ae1-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f4fd7770-9f71-0134-335f-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
58191b50-a1cd-0134-913a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
64a8a9a0-9de1-0134-6d1b-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7adc3840-a24a-0134-1ba6-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a1117c60-9e07-0134-dcfe-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ce4815d0-9ea8-0134-984d-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9eaf54b0-9ed8-0134-9a90-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a7e97650-a089-0134-d147-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c508f180-a293-0134-9cf5-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ea969810-a0f7-0134-9e27-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
25b96820-a0ec-0134-f01d-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6091e0c0-9e17-0134-50ca-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5f9d7960-9fcc-0134-2e38-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d69aa190-a07b-0134-b14a-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
44a12dd0-9d34-0134-92fa-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6c5fd710-a1fa-0134-aad5-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
41874320-9ed7-0134-a0a4-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d151d830-9ee8-0134-75d2-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f75c7370-9f9a-0134-0cde-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
c5fff960-9e22-0134-3191-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
736f2a80-a050-0134-7b6b-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5ff99c90-a070-0134-c2d0-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2337a440-9f7c-0134-7923-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1a33a230-a066-0134-3672-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ae200c20-a12b-0134-7a9b-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a6193c00-9d56-0134-477b-0aaafcbd6b1f,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4803e880-a1ca-0134-f805-0aaafcbd6b1f,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ba7b3740-a1fb-0134-b4d4-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e3eb9f30-9d47-0134-4108-0aaafcbd6b1f,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
351f7230-a1d5-0134-f716-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a5fb6b50-a04b-0134-a53b-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
effdaba0-a1a9-0134-76f6-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1703afb0-a1c3-0134-b2f1-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8e688820-a0f1-0134-0539-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ad8fdf60-a042-0134-b2a6-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12f6b140-9f61-0134-c919-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d92092d0-9eaf-0134-dd5e-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2c0815a0-9fa5-0134-6d30-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3f6b3e00-a053-0134-0fb4-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7d17b620-9e17-0134-2c9d-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f5db2a00-9e93-0134-9053-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
178bfcb0-9d2a-0134-929a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c1706670-9d36-0134-1488-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
56a03b60-9e23-0134-658b-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a63d48c0-9de6-0134-1974-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0323f590-a37e-0134-e07d-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
06d35a20-9ddd-0134-b690-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4d5239b0-9d4d-0134-2c77-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c7ea3ff0-a13f-0134-42cc-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
00f72a90-9e26-0134-77a7-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
acac9600-a0a6-0134-ed2b-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
c48739a0-9d55-0134-4241-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
e2dac140-9f16-0134-d445-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1cdd6dc0-a001-0134-fb91-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
aa2c6a20-a13e-0134-3baf-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
66f79a80-9de1-0134-6d2b-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0aca7aa0-9df7-0134-3710-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bfc72c30-9eca-0134-8e68-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fb175d30-9fbc-0134-3054-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b1a6a8d0-9db7-0134-53ab-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b5b55ed0-a457-0134-f00e-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
96a94510-9fbd-0134-342f-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
81aa95c0-9f88-0134-40dc-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9d140f20-9e14-0134-2ce8-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
03057890-9f83-0134-7a06-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4e587750-9db0-0134-1382-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4eeeefa0-a46f-0134-9099-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e8a65080-a07f-0134-9f15-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9ca47210-9f3e-0134-1cfc-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
67b03ce0-a1bd-0134-56ee-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b37b4500-9ef9-0134-80ec-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a17eee50-a418-0134-3347-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
000440a0-9d83-0134-a50c-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9fed5510-9def-0134-c3a2-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2b86c510-9d45-0134-ab84-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
81effc50-a360-0134-ebfb-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
876d77f0-a1c7-0134-6a3d-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20b1eb90-9fab-0134-1d09-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84cb9d90-9ee2-0134-1650-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
96c633b0-a1d8-0134-6536-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
058100f0-9e10-0134-0d9d-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3f12d330-a042-0134-b29a-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
99f422e0-9d7b-0134-43de-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
84f7b160-a11c-0134-87df-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ff4b9bc0-a0fc-0134-fdbb-0a62e1402143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
8a37c670-a207-0134-6744-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f1d36620-a076-0134-6a76-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9cc07e20-9e17-0134-2de4-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2c61fb70-a1e8-0134-2f08-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
06a1a850-a046-0134-6ffa-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9cd2fa10-9fb9-0134-ba44-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
02c3efe0-9e33-0134-d693-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
af5e9870-9e67-0134-a8f2-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
086e5120-9e32-0134-69be-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e10913e0-9f88-0134-9ffa-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1a1a3220-9ddd-0134-b6f3-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
00e41820-a449-0134-4559-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fa884150-9dd3-0134-3d28-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d9f5afa0-9e09-0134-108f-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13c120d0-9f90-0134-ea2d-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e086e940-a14b-0134-f65e-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
332398a0-9dd1-0134-07fc-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
b95f1d70-9e95-0134-22c5-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
97d4c4a0-9dec-0134-68c4-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4af71080-9deb-0134-fc79-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6911b8a0-a221-0134-4043-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
96fdbc40-9df1-0134-0fe5-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a8a7db40-9f61-0134-a1e6-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8748d790-a06f-0134-f959-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
246ac560-9df5-0134-e99c-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6e89b3f0-a04a-0134-8bf9-0a62e1402143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5f452ea0-a012-0134-05d3-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
56db0730-9db8-0134-9ab8-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e7474710-a04c-0134-b000-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6c8c5bd0-a133-0134-370c-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4ec4d770-9e0b-0134-e1a7-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fcbf7f70-a1c7-0134-efc0-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
654264d0-9e1f-0134-ca56-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
af59ce30-9edb-0134-b651-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
65448bb0-a1da-0134-0d6b-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
968d3000-9f12-0134-d34c-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
99ebc5c0-9f5b-0134-1272-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
57171a60-9e0a-0134-22dc-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
878291b0-9dee-0134-a6cc-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d0673300-9e31-0134-cef9-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
537fcb60-9eca-0134-8aea-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4c745770-9def-0134-e369-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
eb84d400-9e02-0134-0ae9-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
01cee110-a296-0134-8f89-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a14e3f60-9e1f-0134-a427-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6a1e9d20-a13b-0134-dbd6-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fa7d7fb0-a060-0134-910a-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
56868c30-9ea9-0134-9c38-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
cf8385d0-9db4-0134-2821-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84411710-9e99-0134-e9b9-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
aee80c00-9f79-0134-8632-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3dd15a00-a061-0134-c921-0aaafcbd6b1f,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
11b4b3a0-9d58-0134-bf03-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b1ad5ec0-9dec-0134-9699-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ee6c78a0-9de3-0134-f0a1-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8ec9b450-9f90-0134-0379-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
382b4630-a054-0134-152d-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b741bf90-a03a-0134-5543-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
03ce9040-9d45-0134-9341-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
57abf3d0-a451-0134-71ac-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5f1b0bc0-9e9d-0134-e23a-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
65e6cd30-9fb6-0134-8bda-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
228b5e30-9ee1-0134-2e73-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6d527fd0-9e0e-0134-520e-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3bb83470-9f8b-0134-6554-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b98cb690-a44e-0134-b583-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c02055e0-9e38-0134-df98-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2b7d8700-9e13-0134-c6a2-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d1fe7650-a04e-0134-9ee4-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2b828b80-a269-0134-8f74-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
042d2fc0-9de2-0134-bc00-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
523cbbb0-9df1-0134-4cea-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4d2e84d0-9e21-0134-cff7-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6aacb8b0-9de3-0134-6ced-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
99d73420-a09a-0134-9eff-0a62e1402143,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
70e61ca0-9e78-0134-0620-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
cf0e8f40-9fab-0134-67ca-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
07546fb0-9e08-0134-19d4-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
60760290-a42a-0134-570e-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
08fcacf0-a3b2-0134-831d-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
57230e80-a059-0134-d787-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
878694c0-a056-0134-a64f-0aaafcbd6b1f,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4fa9ea00-a01c-0134-8ef4-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1c81b250-9d6a-0134-80b0-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b4fbabe0-a3ac-0134-a63b-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4c7f4c60-9eb9-0134-84c2-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3b527040-9dd8-0134-4e22-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6c158320-9e0c-0134-5a14-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1abccfc0-a094-0134-7447-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d30d6a40-9df1-0134-37cf-0a62e1402143,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7078bbf0-a050-0134-7b59-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21213310-9dbd-0134-ba1f-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
01f8e7d0-9e9c-0134-633b-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
